account_id,total_amount,total_balance,transaction_count,Trans Withdrawal_x,Trans_Credit,Trans_Debit,Collection From Other Bank,Credit Card Withdrawal,Credit in Cash,Interest,Remittance From Other Bank,Trans Withdrawal_y,Household Payment,Insurance Payment,Interest Credit,Loan Payment,Old age Pension Payment,Payment of Statement,Sanction Negative Bal.,Standard Payment
3898,737867.9,10424198.3,306,0,114,192,58,0,1,55,54,138,54,0,55,0,58,53,0,86
3899,1231015.2,10279796.3,169,0,62,107,0,5,32,30,26,76,26,0,30,0,0,25,0,88
3901,553234.4,4044413.7,75,0,34,41,0,0,18,16,0,41,0,0,16,0,0,11,0,48
3902,897196.1,7004618.7,259,0,91,168,0,0,51,40,72,96,36,0,40,0,0,35,0,112
3903,3560525.2,18569055.0,542,0,198,344,0,0,102,96,86,258,86,0,96,0,0,86,0,274
3904,150253.2,2299718.6,121,0,55,66,27,0,1,27,22,44,22,0,27,0,0,22,0,50
3905,1385436.2,5838501.2,122,8,54,60,0,0,34,20,17,51,17,0,20,0,0,17,0,68
3906,2484439.6,12459130.8,188,18,76,94,36,0,4,36,20,92,0,0,36,20,0,26,0,106
3907,1863653.8,7751477.6,173,3,72,98,0,0,40,32,9,92,0,0,32,9,0,29,0,103
3908,415310.2,4653687.8,240,0,86,154,46,0,2,38,72,82,36,0,38,0,46,36,0,48
3909,3733984.8,25296427.6,556,0,144,412,0,28,73,71,198,186,66,66,71,0,0,66,0,221
3910,196062.7,1625966.4,94,0,43,51,23,0,1,19,19,32,19,0,19,0,23,18,0,15
3911,53932.3,565220.2,40,0,21,19,12,0,1,8,8,11,0,0,8,0,0,7,0,25
3912,671428.7,10246771.9,342,0,113,229,56,0,1,56,102,127,51,0,56,0,56,51,0,77
3913,823547.3,5301785.0,141,0,57,84,0,0,30,27,22,62,22,0,27,0,0,22,0,70
3914,1821006.0,13441684.9,227,0,83,144,0,0,43,40,36,108,36,0,40,0,0,35,0,116
3915,3441676.3,19571560.1,408,0,141,267,0,7,72,69,65,195,65,0,69,0,0,64,0,210
3916,535178.2,1784682.2,94,0,33,61,15,0,3,15,39,22,11,11,15,6,0,10,0,30
3917,1463860.2,11405333.0,268,0,67,201,0,0,34,33,115,86,29,28,33,0,0,28,0,92
3918,1239032.1,7977153.1,320,0,128,192,0,0,67,61,57,135,57,0,61,0,0,56,0,146
3919,991927.6,6840585.2,132,0,60,72,0,0,32,28,20,52,20,0,28,0,0,18,0,66
3920,7158810.6,31391198.6,586,30,280,276,0,0,154,126,0,306,0,0,126,0,0,118,0,342
3921,3384384.0,16061867.0,277,12,125,140,0,0,77,48,0,152,0,0,48,0,0,44,0,185
3922,150487.2,1076861.3,54,0,25,29,14,0,1,10,9,20,9,0,10,0,14,9,0,12
3923,3237338.9,24124855.7,383,0,142,241,0,0,73,69,65,176,65,0,69,0,0,64,0,185
3924,305055.2,3044945.4,150,0,65,85,34,0,1,30,30,55,30,0,30,0,34,29,0,27
3925,3273798.9,16719149.6,301,14,112,175,0,0,73,39,74,115,37,0,39,0,0,36,0,152
3926,1041799.6,18497663.2,508,0,198,310,102,0,2,94,94,216,94,0,94,0,102,92,0,126
3927,842024.9,10809440.0,407,0,155,252,0,0,93,62,114,138,57,0,62,0,0,57,0,174
3928,407635.2,6377926.4,159,0,92,67,0,0,60,32,0,67,0,0,32,0,0,28,0,99
3930,1810597.2,6275388.0,240,0,90,150,0,0,46,44,39,111,39,0,44,0,0,39,0,118
3931,1452207.9,9525334.6,169,0,72,97,0,19,37,35,0,78,0,0,35,0,0,30,0,104
3932,391194.7,2933547.4,153,0,55,98,29,0,1,25,25,73,25,0,25,0,29,24,0,50
3933,2185313.4,11726107.2,306,34,140,132,0,0,72,68,0,166,0,0,68,0,0,48,0,190
3934,134774.2,1025426.5,45,0,21,24,12,0,1,8,8,16,8,0,8,0,12,7,0,10
3935,3383807.2,23987693.6,602,26,158,418,69,0,20,69,259,185,64,65,69,0,0,64,0,210
3936,398653.4,9251908.5,324,0,106,218,44,0,18,44,117,101,39,39,44,0,0,39,0,124
3937,714876.4,5999650.4,326,0,146,180,72,0,2,72,62,118,62,0,72,0,72,62,0,58
3938,3024137.1,17395016.8,333,0,123,210,0,11,62,61,56,143,56,0,61,0,0,56,0,160
3939,1178442.6,11107156.9,384,0,150,234,0,0,85,65,61,173,61,0,65,0,0,60,0,198
3940,1726211.7,9083782.4,224,20,94,110,44,11,6,44,0,119,0,0,44,0,0,39,0,141
3941,269886.2,3877872.6,242,0,90,152,48,0,2,40,78,74,38,0,40,0,0,38,0,86
3942,2442734.6,11412607.8,199,5,86,108,0,0,54,32,35,78,21,0,32,14,0,21,0,111
3943,184895.1,2695842.5,154,0,69,85,34,0,1,34,29,56,29,0,34,0,0,29,0,62
3944,2875075.4,22273763.6,506,0,160,346,0,0,82,78,140,206,70,0,78,0,0,68,0,220
3945,168690.4,3891310.6,118,0,94,24,0,0,50,44,0,24,0,0,44,0,0,0,0,74
3946,2169083.2,10969780.2,352,0,118,234,0,0,60,58,100,134,50,0,58,0,0,48,0,146
3947,1540080.6,10230496.7,223,0,72,151,0,0,37,35,62,89,31,0,35,0,0,30,0,96
3948,1964035.8,22001349.5,523,0,127,396,0,53,66,61,225,118,56,57,61,0,0,56,0,181
3949,356500.9,2787484.6999999997,85,0,52,33,0,9,19,33,0,24,0,0,33,0,0,7,0,45
3950,778110.4,3802267.9,82,0,33,49,0,3,17,16,11,35,11,0,16,0,0,11,0,44
3951,236205.9,1148088.0,78,0,42,36,0,0,23,19,0,36,0,0,19,0,0,14,0,45
3952,423694.5,4671229.5,189,0,65,124,33,0,1,31,58,66,29,0,31,0,33,28,0,39
3953,1265791.8,7284458.7,127,7,58,62,18,0,4,36,9,60,0,0,36,9,0,13,4,65
3954,1604156.6,17801022.2,708,0,260,448,132,0,2,126,122,326,122,0,126,0,132,122,0,206
3955,1184740.3,16048935.3,435,0,164,271,0,0,99,65,121,150,61,0,65,0,0,60,0,189
3956,611232.4,7968028.1,162,0,65,97,0,0,39,26,44,53,22,0,26,0,0,21,0,71
3957,1926525.7,7949347.7,153,11,61,81,30,0,1,30,0,92,0,0,30,0,0,25,0,98
3958,1114631.6,3967646.4,94,0,52,42,0,0,28,24,0,42,0,0,24,0,0,14,0,56
3959,896416.7,3214437.8,109,9,52,48,22,0,8,22,0,57,0,0,22,0,0,17,1,69
3960,1320907.4,15192153.2,672,0,274,398,140,0,2,132,132,266,132,0,132,0,140,130,0,138
3961,151417.6,1482742.6,102,0,43,59,23,0,1,19,19,40,0,0,19,0,0,18,0,65
3962,76200.0,296600.0,25,0,11,14,0,0,11,0,0,14,0,0,0,0,0,0,0,25
3963,373943.0,3358413.5,88,0,30,58,0,0,16,14,30,28,10,10,14,0,0,9,0,35
3964,138812.1,1323532.9,93,0,43,50,23,0,1,19,18,32,0,0,19,0,0,18,0,56
3965,2320679.6,11192187.5,359,21,159,179,68,0,23,68,0,200,0,0,68,0,0,63,7,221
3966,586090.4,6955496.2,352,0,146,206,72,0,2,72,62,144,62,0,72,0,72,62,0,84
3967,2395968.3,10789368.6,189,8,83,98,0,0,56,27,20,86,0,0,27,20,0,24,0,118
3968,1280620.2,10205686.1,171,0,73,98,0,0,37,36,0,98,0,0,36,0,0,31,0,104
3969,2514332.2,12545321.3,352,0,134,218,0,0,68,66,61,157,61,0,66,0,0,61,0,164
3970,3059661.4,11922892.1,231,23,76,132,37,9,2,37,32,114,32,0,37,0,0,32,0,130
3971,1159956.3,5768499.0,166,2,47,117,0,0,25,22,71,48,17,18,22,0,0,18,0,55
3972,2325571.4,19917341.4,424,0,132,292,0,49,70,62,115,128,57,0,62,0,0,57,0,190
3973,852799.0,4570289.9,190,0,81,109,0,0,44,37,32,77,32,0,37,0,0,32,0,89
3974,1109168.2,6484344.9,184,0,70,114,0,0,36,34,29,85,29,0,34,0,0,29,0,92
3975,332455.9,4592829.7,247,0,103,144,51,0,1,51,47,97,47,0,51,0,0,46,0,103
3976,387346.7,3878774.0,183,0,62,121,32,0,1,29,56,65,28,0,29,0,32,27,0,39
3977,578288.7,5685282.5,286,0,123,163,63,0,1,59,59,104,59,0,59,0,63,58,0,47
3978,2211296.2,13557356.2,345,0,95,250,0,0,49,46,123,127,41,41,46,0,0,41,0,135
3979,783810.6,5559091.4,183,0,72,111,0,0,38,34,30,81,30,0,34,0,0,29,0,90
3980,2834903.8,39313443.2,940,0,320,620,0,0,182,138,256,364,128,0,138,0,0,128,0,418
3981,312657.9,5089239.3,304,0,91,213,47,0,1,43,126,87,0,0,43,0,0,42,0,219
3982,388039.6,8876309.5,314,0,127,187,65,0,1,61,61,126,61,0,61,0,0,60,0,132
3983,2228220.2,12213773.3,318,0,143,175,0,0,72,71,0,175,0,0,71,0,0,66,0,181
3984,181353.8,1660698.2,102,0,45,57,24,0,1,20,19,38,19,0,20,0,24,19,0,20
3985,124891.3,875356.8,70,0,32,38,17,0,1,14,13,25,13,0,14,0,17,12,0,14
3986,410158.2,3276150.1,113,0,43,70,0,0,25,18,28,42,14,0,18,0,0,13,0,54
3987,349449.1,2358378.2,77,0,34,43,0,0,19,15,11,32,11,0,15,0,0,10,0,41
3988,241608.9,3762251.5,121,0,77,44,0,2,57,20,0,42,0,0,20,0,0,18,0,83
3989,697190.4,9223767.2,382,0,174,208,90,0,2,82,82,126,82,0,82,0,90,80,0,48
3990,1280174.5,5518930.0,122,4,55,63,0,0,32,23,21,46,21,0,23,0,0,21,0,57
3991,307861.6,2753198.6,120,0,46,74,24,0,1,21,19,55,19,0,21,0,24,19,0,37
3992,483396.2,1713026.3,53,0,26,27,0,0,14,12,8,19,8,0,12,0,0,7,0,26
3993,1461366.5,11561771.5,195,0,73,122,0,0,38,35,31,91,31,0,35,0,0,30,0,99
3994,4813493.2,16776298.8,314,16,150,148,0,0,102,48,0,164,0,0,48,0,0,42,0,224
3995,851691.5,9518277.8,297,0,88,209,0,0,48,40,106,103,35,36,40,0,0,35,0,116
3996,208607.2,2195287.9,89,0,35,54,18,0,1,16,14,40,14,0,16,0,18,13,0,28
3997,1017332.7,7557766.2,274,0,122,152,0,0,63,59,0,152,0,0,59,0,0,54,0,161
3998,1136424.3,7518451.2,206,0,67,139,0,0,35,32,56,83,28,0,32,0,0,27,0,91
3999,4330160.8,55057294.6,986,0,324,662,0,14,188,136,378,270,126,126,136,0,0,126,0,346
4000,1052129.7,20954829.5,407,0,232,175,0,6,167,65,0,169,0,0,65,0,0,62,0,280
4001,103767.5,1528178.1,84,0,62,22,0,0,26,36,0,22,0,0,36,0,0,0,0,48
4003,1832838.7,8087282.1,123,9,50,64,0,0,34,16,14,59,14,0,16,0,0,14,0,79
4008,89300.0,1194600.0,33,0,25,8,0,0,25,0,0,8,0,0,0,0,0,0,0,33
4009,3058733.7,16853711.4,291,0,117,174,0,26,59,58,0,148,0,0,58,0,0,53,0,180
4010,809257.1,6041463.5,157,0,58,99,0,1,30,28,23,75,23,0,28,0,0,23,0,83
4013,1844394.3,12391552.6,360,19,167,174,62,0,43,62,58,135,58,0,62,0,0,57,0,183
4014,4182710.2,16072860.7,277,16,129,132,0,0,85,44,0,148,0,0,44,0,0,38,2,193
4026,1292245.3,6719521.4,144,9,53,82,23,0,7,23,37,54,19,0,23,0,0,18,0,66
4033,648745.1,5554099.0,167,0,54,113,0,0,29,25,62,51,20,0,25,21,0,20,0,60
4034,1007732.0,13952050.5,358,0,176,182,0,5,105,71,0,177,0,0,71,0,0,66,2,219
4035,4334780.9,18639611.1,365,30,143,192,65,0,13,65,0,222,0,0,65,0,0,60,2,238
4047,2424421.4,11760501.3,223,27,97,99,0,0,59,38,0,126,0,0,38,0,0,35,0,150
4052,1023568.9,5781432.0,137,12,55,70,23,0,9,23,12,70,0,0,23,12,0,18,0,84
4055,3123960.0,13175761.0,349,0,144,205,0,0,73,71,0,205,0,0,71,0,0,66,0,212
4059,135768.9,1169015.8,106,0,70,36,0,0,26,44,0,36,0,0,44,0,0,0,0,62
4066,3861568.8,14800617.2,372,13,112,247,55,0,2,55,101,159,50,0,55,0,0,50,0,166
4069,258733.4,4884050.5,114,0,66,48,0,0,41,25,0,48,0,0,25,0,0,20,0,69
4071,2464485.6,9217085.0,308,12,120,176,58,0,4,58,50,138,50,0,58,0,0,48,0,152
4078,3580288.8,20902087.0,321,0,143,178,0,25,73,70,0,153,0,0,70,0,0,66,0,185
4079,4943003.7,29968227.0,584,24,181,379,0,0,120,61,222,181,59,59,61,45,0,58,0,243
4081,1078087.5,2188003.2,215,0,87,128,0,0,46,41,17,111,36,0,41,17,0,36,12,73
4082,2173043.5,8794893.3,226,12,111,103,0,0,61,50,0,115,0,0,50,0,0,36,1,139
4086,2598169.9,7519163.6,150,13,59,78,29,6,1,29,0,85,0,0,29,0,0,24,0,97
4088,2026586.3,9922847.0,251,16,76,159,0,0,42,34,84,91,28,28,34,0,0,28,0,105
4090,71402.6,519907.8,28,0,14,14,0,0,13,1,0,14,0,0,1,0,0,0,0,27
4091,523654.9,4366010.2,105,0,39,66,0,0,22,17,26,40,13,0,17,0,0,12,0,50
4092,795202.3,7396274.6,145,0,69,76,0,2,36,33,0,74,0,0,33,0,0,28,0,84
4093,810751.2,7732447.6,316,0,160,156,0,0,91,69,0,156,0,0,69,0,0,65,0,182
4099,1193199.2,10636993.6,255,0,63,192,0,2,32,31,98,92,27,27,31,17,0,26,0,100
4102,183089.3,1655003.7,46,0,29,17,0,2,12,17,0,15,0,0,17,0,0,0,0,29
4103,3833671.6,15661407.7,271,12,123,136,0,0,75,48,0,148,0,0,48,0,0,45,0,178
4105,596189.2,8976223.4,270,0,158,112,0,5,114,44,0,107,0,0,44,0,0,41,0,185
4109,582992.5,9586257.1,244,0,153,91,0,0,106,47,0,91,0,0,47,0,0,42,0,155
4116,1399307.5,4945094.5,94,2,42,50,0,0,27,15,16,36,9,0,15,7,0,9,0,54
4119,627166.1,11271251.7,317,0,166,151,0,0,104,62,0,151,0,0,62,0,0,57,0,198
4121,649065.4,5480923.5,216,0,107,109,0,0,64,43,0,109,0,0,43,0,0,39,0,134
4127,576619.3,2509902.5,142,3,37,102,0,0,16,21,54,51,7,22,21,3,0,23,10,34
4128,836495.7,2398341.8,78,1,36,41,0,0,21,15,0,42,10,0,15,0,0,11,2,40
4130,766931.7,2085041.3,74,6,40,28,0,0,22,18,0,34,0,0,18,0,0,7,3,46
4131,10484310.4,56956330.4,872,50,306,516,0,0,202,104,200,366,100,0,104,0,0,100,0,468
4132,125504.0,976202.1,29,0,23,6,0,0,12,11,0,6,0,0,11,0,0,0,0,18
4134,4684578.0,19879128.8,430,26,170,234,0,0,100,70,68,192,68,0,70,0,0,67,0,225
4140,567775.0,1953209.5,55,0,27,28,0,0,14,13,0,28,0,0,13,0,0,8,0,34
4143,644653.8,3681225.3,61,0,32,29,0,0,17,15,0,29,0,0,15,0,0,10,0,36
4144,4045666.0,17695073.4,370,14,150,206,0,0,96,54,60,160,48,0,54,12,0,48,0,208
4150,629071.7,5195755.3,119,0,38,81,0,2,20,18,39,40,13,13,18,0,0,13,0,49
4156,980676.4,3144605.7,94,4,47,43,0,0,29,18,0,47,16,0,18,0,0,16,2,42
4158,870672.5,3270674.0,74,8,35,31,16,2,3,16,0,37,0,0,16,0,0,11,0,47
4159,962416.1,14755506.4,368,0,195,173,0,7,129,66,0,166,0,0,66,0,0,61,0,241
4161,1078104.3,9300140.7,218,0,96,122,0,2,50,46,0,120,0,0,46,0,0,41,0,131
4171,3964878.2,17119018.9,359,22,163,174,0,0,99,64,56,140,56,0,64,0,0,56,0,183
4173,461352.5,4497888.8,196,0,98,98,0,0,37,61,0,98,0,0,61,0,0,41,0,94
4186,1237159.1,4638504.0,155,0,58,97,0,0,30,28,23,74,23,0,28,0,0,23,0,81
4190,1114248.9,10110628.1,316,0,106,210,0,0,67,39,120,90,35,34,39,16,0,34,0,123
4195,5112269.7,22105012.9,350,19,151,180,0,0,95,56,0,199,0,0,56,0,0,54,0,240
4204,219843.80000000002,1267861.2,57,0,33,24,0,0,9,24,0,24,0,0,24,0,0,6,0,27
4208,157774.8,2324752.2,99,0,56,43,0,0,35,21,0,43,0,0,21,0,0,17,0,61
4214,2504283.9,11170426.3,200,14,92,94,0,0,58,34,0,108,0,0,34,0,0,31,2,133
4225,3183608.0,19049467.7,322,0,135,187,0,0,68,67,0,187,0,0,67,0,0,62,0,193
4237,7396588.6,27674504.0,534,36,250,248,0,0,132,118,0,284,0,0,118,0,0,94,0,322
4240,4283351.8,14036919.4,362,37,147,178,71,0,6,70,0,215,0,0,70,0,0,65,0,227
4245,1853455.7,14998961.1,295,0,117,178,0,14,61,56,52,112,52,0,56,0,0,51,0,136
4253,3101834.7,13212991.1,205,7,72,126,35,3,2,35,31,99,31,0,35,0,0,30,0,109
4254,989416.9,8297641.9,310,0,161,149,0,0,93,68,0,149,0,0,68,0,0,63,0,179
4255,4608526.5,25307622.7,340,29,128,183,62,6,4,62,0,206,0,0,62,0,0,57,0,221
4258,2499077.7,10614086.6,190,9,90,91,0,4,50,40,0,96,0,0,40,0,0,37,0,113
4259,5438813.6,25604028.4,458,20,115,323,57,0,1,57,129,214,53,0,57,24,0,52,0,220
4260,3269041.8,11169195.7,365,9,127,229,62,0,3,62,112,126,58,0,62,54,0,57,0,134
4263,595193.6,4346636.8,126,0,63,63,0,0,24,39,0,63,0,0,39,0,0,18,0,69
4264,2798684.2,17040662.2,295,0,123,172,0,42,62,61,0,130,0,0,61,0,0,56,0,178
4266,821568.2,3779020.4,119,0,47,72,0,0,24,23,19,53,19,0,23,0,0,18,0,59
4268,1257866.0,10985909.8,282,0,122,160,0,0,78,44,38,122,34,0,44,4,0,34,0,166
4269,2611613.0,12674983.9,206,19,94,93,0,0,58,36,0,112,0,0,36,0,0,33,0,137
4273,1586228.6,5206794.6,140,4,63,73,0,0,33,30,21,56,21,0,30,0,0,22,0,67
4276,4057843.4,19691426.0,311,23,136,152,0,0,82,54,0,175,0,0,54,0,0,51,0,206
4283,2238592.4,13905008.4,236,0,103,133,0,22,53,50,0,111,0,0,50,0,0,45,0,141
4286,947785.4,4169145.5,100,7,47,46,0,0,21,26,0,53,0,0,26,0,0,17,0,57
4287,890772.3,8483159.4,300,0,133,167,0,0,71,62,0,167,0,0,62,0,0,57,0,181
4293,2699565.9,11680806.2,208,7,88,113,0,0,61,27,41,79,22,0,27,19,0,21,0,119
4296,2876934.1,17888648.0,355,0,144,211,0,1,73,71,0,210,0,0,71,0,0,66,0,218
4301,484693.2,2623758.2,83,0,38,45,0,0,20,18,0,45,0,0,18,0,0,13,0,52
4309,77729.2,1456074.9,38,0,32,6,0,0,15,17,0,6,0,0,17,0,0,0,0,21
4318,13744726.8,58472681.8,830,54,286,490,136,14,14,136,128,402,128,0,136,0,0,126,0,440
4320,2877718.4,9297126.8,196,4,84,108,0,0,54,30,11,101,0,0,30,11,0,24,4,127
4321,6513937.4,35798009.0,448,41,208,199,0,3,140,68,0,237,0,0,68,0,0,64,0,316
4328,803674.3,7045910.2,274,0,118,156,0,0,64,54,0,156,0,0,54,0,0,49,0,171
4329,1061888.3,9184198.3,342,0,192,150,0,0,133,59,0,150,0,0,59,0,0,56,0,227
4330,5391049.4,23500178.0,500,24,180,296,0,0,98,82,132,188,66,0,82,0,0,66,0,220
4332,658311.3,2929876.7,61,3,29,29,0,0,17,12,8,24,8,0,12,0,0,8,0,33
4336,1294587.1,6377689.2,109,0,48,61,0,1,30,18,15,45,15,0,18,0,0,15,0,61
4337,5075329.5,25915983.4,407,31,165,211,0,1,104,61,24,217,0,0,61,24,0,56,0,266
4342,2553947.7,16891003.7,245,6,92,147,0,1,60,32,42,110,29,0,32,13,0,29,0,142
4343,2013983.3,18859793.4,303,0,126,177,0,33,65,61,0,144,0,0,61,0,0,56,0,186
4346,3123703.1,16141989.3,255,9,96,150,0,0,62,34,60,99,30,0,34,0,0,30,0,131
4347,891534.7,8775235.3,349,0,186,163,0,0,117,69,0,163,0,0,69,0,0,65,0,215
4349,1860920.3,6645838.1,129,8,55,66,27,0,1,27,0,74,0,0,27,0,0,22,0,80
4350,3270163.2,25666790.9,354,0,157,197,0,0,88,69,0,197,0,0,69,0,0,64,0,221
4352,3440265.0,18195692.5,353,0,134,219,0,9,68,66,61,149,61,0,66,0,0,61,0,165
4354,1632096.7,7286605.0,143,7,56,80,0,0,33,23,21,66,19,0,23,2,0,18,0,81
4355,1022453.8,10878613.9,408,0,234,174,0,0,164,70,0,174,0,0,70,0,0,68,0,270
4356,895970.2,3077253.4,270,0,111,159,0,0,63,48,0,159,0,0,48,0,0,45,14,163
4358,2076373.6,9574302.6,133,7,61,65,0,5,38,23,0,67,0,0,23,0,0,21,0,89
4361,6661097.0,31661791.2,416,40,148,228,68,12,12,68,24,232,0,0,68,24,0,58,0,266
4368,1330011.6,9853532.4,228,15,110,103,47,10,17,46,0,108,0,0,46,0,0,42,0,140
4375,2680152.2,9117143.9,142,16,53,73,26,0,1,26,0,89,0,0,26,0,0,21,0,95
4377,5251537.1,20391534.1,360,32,158,170,0,11,92,66,0,191,0,0,66,0,0,57,0,237
4379,380259.9,2326236.9,127,0,62,65,0,0,32,30,0,65,0,0,30,0,0,25,0,72
4383,2202662.1,9592141.9,184,11,73,100,0,0,48,25,42,69,21,0,25,0,0,21,0,96
4385,916351.9,10068789.3,316,0,152,164,0,0,91,61,0,164,0,0,61,0,0,57,0,198
4386,525664.4,1506231.8,55,3,28,24,0,0,15,13,7,20,7,0,13,0,0,6,0,29
4389,872464.8,4551923.4,138,0,61,77,0,0,32,29,0,77,0,0,29,0,0,24,0,85
4405,1562790.1,6336704.9,151,12,63,76,0,0,35,28,0,88,0,0,28,0,0,26,1,96
4408,8182778.2,42402229.8,654,48,258,348,0,0,146,112,92,304,92,0,112,0,0,92,0,358
4413,8558769.4,29277019.6,774,42,238,494,118,0,2,118,202,334,108,0,118,94,0,108,0,346
4414,3587320.4,32574004.8,956,0,342,614,0,0,216,126,284,330,118,0,126,48,0,116,0,430
4415,2209081.1,19544780.2,397,0,91,306,0,0,49,42,164,142,38,38,42,12,0,37,0,154
4416,882177.2,18470919.8,368,0,211,157,0,61,152,59,0,96,0,0,59,0,0,56,0,253
4418,3427864.2,19560255.8,926,0,240,686,0,0,124,116,424,262,106,106,116,0,0,106,0,280
4423,2712538.2,14530841.6,335,16,112,207,0,2,68,44,112,109,38,0,44,36,0,38,0,141
4424,600289.1,6457895.7,154,0,74,80,0,0,39,35,0,80,0,0,35,0,0,30,0,89
4427,3235077.8,13942151.6,744,0,332,412,0,0,200,132,148,264,124,0,132,24,0,122,0,342
4434,4989705.5,24763597.8,357,13,156,188,0,0,108,48,46,155,46,0,48,0,0,46,0,217
4437,853519.2,11006590.4,370,0,206,164,0,0,143,63,0,164,0,0,63,0,0,60,0,247
4438,394960.9,4247689.7,137,0,70,67,0,0,41,29,0,67,0,0,29,0,0,24,0,84
4439,368047.6,3789329.1,162,0,80,82,0,0,44,36,0,82,0,0,36,0,0,31,0,95
4442,786680.6,4489300.8,151,0,61,90,0,0,33,28,24,66,24,0,28,0,0,23,0,76
4445,415681.9,2282780.2,75,0,34,41,0,0,18,16,0,41,0,0,16,0,0,11,0,48
4447,3907146.8,17821531.0,374,16,140,218,0,0,78,62,52,182,0,0,62,52,0,56,0,204
4448,9379393.6,57921736.8,862,56,352,454,0,12,222,130,72,426,0,0,130,72,0,120,0,540
4454,516647.6,5547374.9,113,0,54,59,0,0,30,24,0,59,0,0,24,0,0,19,0,70
4456,2207213.3,13610678.0,192,12,77,103,0,1,49,28,11,103,0,0,28,11,0,25,0,128
4458,244905.6,2245391.2,86,0,49,37,0,0,19,30,0,37,0,0,30,0,0,11,0,45
4462,1940836.7,6280754.2,199,12,84,103,0,0,49,35,16,99,0,0,35,16,0,29,5,114
4463,1066411.0,8892477.4,282,0,137,145,0,0,73,64,0,145,0,0,64,0,0,59,0,159
4467,647627.1,3267779.3,113,6,44,63,21,0,2,21,21,48,16,0,21,5,0,16,0,55
4470,5409917.3,17759583.2,335,42,127,166,62,0,3,62,0,208,0,0,62,0,0,57,0,216
4471,1132731.9,4106803.2,99,6,38,55,18,0,2,18,14,47,14,0,18,0,0,13,0,54
4473,1987125.9,15685312.5,283,0,78,205,0,0,40,38,91,114,33,0,38,24,0,33,0,121
4475,1452360.8,6046093.4,176,6,84,86,40,0,4,40,0,92,0,0,40,0,0,30,0,106
4476,1539398.5,11150261.5,406,0,103,303,0,0,54,49,159,144,45,45,49,24,0,44,0,154
4478,3361439.8,19990606.8,326,0,131,195,0,0,66,65,0,195,0,0,65,0,0,60,0,201
4480,474176.9,3483967.2,134,0,62,72,0,0,34,28,0,72,0,0,28,0,0,23,0,83
4484,4773864.4,23411279.5,387,20,170,197,0,0,99,71,0,217,0,0,71,0,0,69,0,247
4488,615082.8,4233918.9,156,0,69,87,0,0,37,32,0,87,0,0,32,0,0,27,0,97
4493,1172966.3,6371976.8,122,10,55,57,0,0,28,27,0,67,0,0,27,0,0,24,0,71
4503,3892353.6,17031801.5,293,22,120,151,0,5,73,47,36,132,0,0,47,36,0,44,0,166
4511,996696.5,9263086.9,358,0,156,202,0,0,93,63,58,144,58,0,63,0,0,58,0,179
4514,6329873.2,21609475.2,330,31,121,178,60,0,1,60,0,209,0,0,60,0,0,55,0,215
4519,123991.4,3983900.3,92,0,73,19,0,0,36,37,0,19,0,0,37,0,0,0,0,55
4526,1598872.5,8808082.7,267,0,124,143,0,0,63,61,0,143,0,0,61,0,0,56,0,150
4527,1803069.4,8369475.8,170,8,72,90,0,4,34,38,0,94,0,0,38,0,0,20,0,112
4533,1820240.5,7501180.9,119,11,52,56,0,1,37,15,19,47,11,0,15,8,0,11,0,74
4534,216050.6,1704631.8,48,0,32,16,0,0,11,21,0,16,0,0,21,0,0,0,0,27
4537,1810169.7,9463777.5,157,3,69,85,0,0,40,29,0,88,0,0,29,0,0,28,0,100
4538,93354.7,2312941.0,69,0,51,18,0,0,23,28,0,18,0,0,28,0,0,0,0,41
4543,684599.4,11097758.7,280,0,139,141,0,19,76,63,0,122,0,0,63,0,0,58,2,157
4550,427744.4,4294208.5,176,0,51,125,0,0,28,23,69,56,19,19,23,12,0,18,0,66
4576,2752835.2,14609710.9,415,0,141,274,0,0,74,67,36,238,63,0,67,36,0,62,0,187
4580,3929811.2,18446920.1,366,27,140,199,0,4,90,50,58,164,46,0,50,12,0,46,0,212
4585,1741022.0,15034041.4,388,0,128,260,0,4,68,60,104,152,52,0,60,52,0,50,0,174
4588,326552.6,1107078.2,126,0,50,76,0,0,32,18,0,76,0,0,18,0,0,18,12,78
4589,518636.9,4268265.9,210,0,98,112,0,0,55,43,0,112,0,0,43,0,0,38,2,127
4596,3097350.8,15764478.1,344,20,145,179,0,0,77,68,0,199,0,0,68,0,0,65,4,207
4616,1739616.7,9373858.1,124,1,51,72,0,2,36,15,24,47,12,0,15,12,0,12,0,73
4618,1395558.1,4244373.0,149,1,53,95,0,0,28,25,15,81,19,0,25,15,0,24,12,54
4626,2076377.6,7620623.7,167,6,72,89,0,0,42,30,12,83,0,0,30,12,0,28,0,97
4631,2212045.0,15504468.6,266,6,104,156,48,4,8,48,24,134,0,0,48,24,0,38,0,156
4650,832243.2,6548723.9,269,0,114,155,0,0,76,38,95,60,33,0,38,28,0,33,0,103
4659,3689292.4,15295386.8,325,22,137,166,0,0,76,61,0,188,0,0,61,0,0,56,1,207
4660,1614548.8,7521664.3,188,7,50,131,24,0,2,24,78,60,20,20,24,19,0,19,0,67
4681,1800567.7,10671832.1,294,6,88,200,41,0,6,41,94,112,37,0,41,21,0,36,0,123
4715,2592791.3,8961970.8,153,13,53,87,26,5,1,26,21,74,0,0,26,21,0,21,0,85
